BARRA;PRODUCTO;FAM;DESCPROD;LABORATORIO;FECLOTE;NETO;PEDIDO;TOTAL NETO;SALDO
7,80E+12;272389;FAM;KEVAL 40 MG 2 COMPRIMIDOS RECUBIERTOS (ELETRIPTAN);SAVAL;46630;$13.644;;;45
7,80E+12;292518;FAM;KEVAL 40 MG 6 COMPRIMIDOS RECUBIERTOS (ELETRIPTAN);SAVAL;46630;$28.941;;;152
7,80E+12;66661140;FAM;KI-CAB 50 MG X 30 COMP (TEGOPRAZAN);SAVAL;46326;$55.007;;;66
7,80E+12;16101057;FAM;KIOL DIA-NOCHE X 20 COMPRIMIDOS REC. (PARACETAMOL+PSEUDOEF+CLORFENAMINA);PHARMA INVESTI;46446;$4.758;;;1683
7,81E+12;99730289;FAM;KIT DE CURACION N1 (BOTIQUIN) [DM];REUTTER;47391;$3.128;;;45
7,80E+12;1355;FAM;KITADOL 100 MG/ML SOLUCION ORAL GOTAS 15 ML (PARACETAMOL);CHILE;46538;$3.694;;;4095
7,80E+12;11110100;FAM;KITADOL 120 MG/5ML JARABE 100 ML (PARACETAMOL);CHILE;46356;$6.858;;;981
7,80E+12;1390;FAM;KITADOL 120 MG/5ML JARABE 60 ML (PARACETAMOL);CHILE;46477;$8.092;;;3666
7,80E+12;1359;FAM;KITADOL 500 MG 24 COMPRIMIDOS [BE] (PARACETAMOL);CHILE;46538;$1.003;;;68954
7,80E+12;22225030;FAM;KITADOL ANTIGRIPAL DIA-NOCHE [12+6] COMPRIMIDOS RECUBIERTOS (PARACETAMOL+CLORFENAMINA+CAFEINA);CHILE;46053;$3.142;;;176
7,80E+12;11110001;FAM;KITADOL FORTE 10 COMPRIMIDOS RECUBIERTOS (PARACETAMOL+CAFEINA);CHILE;46691;$2.894;;;1920
7,80E+12;261928;FAM;KITADOL-1000 1 G. 18 COMPRIMIDOS [BE] (PARACETAMOL);CHILE;46599;$6.778;;;3225
7,80E+12;25001050;FAM;KITADOL-DUO 10 COMPRIMIDOS RECUBIERTOS (PARACETAMOL+IBUPROFENO);CHILE;46326;$3.456;;;2115
7,81E+11;99620142;FAM;K-LAM FLEX 60 CAPSULAS [VITALAB] (K+CA+MG+ZN+VITE+VITB1+VITB3);SCL;46599;$8.663;;;135
6,00E+12;23600109;FAM;KLIMEDIX X 28 COMP. REC. [BE] (DROSPERIDONA 2MG + ESTRADIOL 1MG);GEDEON RICHTER;46142;$25.495;;;18
7,70E+12;16101035;FAM;KLINA ONE GEL TOPICO 30 G. (CLINDAMICINA+BENZOILO PEROXIDO);PHARMA INVESTI;46295;$31.207;;;227
3,28E+12;10102053;FAM;KLORANE ACIANO CREMA DE AGUA 50ML ;AVENE;46295;$26.637;;;11
3,28E+12;10102149;FAM;KLORANE ACIANO CREMA NOCHE 50ML;AVENE;46112;$31.007;;;9
3,28E+12;10102079;FAM;KLORANE ACIANO REVEIL SERUM 50ML ;AVENE;47848;$30.445;;;4
3,28E+12;10102093;FAM;KLORANE AGUA FLORAL ROSTRO-OJOS-LABIOS PIEL SENSIBLE DESMAQUILLANTE 400 ML;AVENE;46144;$14.775;;;33
3,28E+12;10102089;FAM;KLORANE COSMOS ORGANIC MENTA BIO-ARCILLA PARA EL ROSTRO MASCARILLA EN STICK 25 G.;AVENE;46023;$17.879;;;9
3,28E+12;10102094;FAM;KLORANE COSMOS ORGANIC MENTA-BIO PURIFICANTE-HIDRATANTE ROSTRO PIEL GRASA-MIXTA CREMA 40 ML;AVENE;47848;$18.815;;;2
3,28E+12;10102085;FAM;KLORANE FLOR DE CIANO WATERPROOF REMOVEDOR DE MAQUILLAJE DE OJOS 100 ML;AVENE;46387;$16.138;;;11
3,28E+12;10102085;FAM;KLORANE FLOR DE CIANO WATERPROOF REMOVEDOR DE MAQUILLAJE DE OJOS 100 ML;AVENE;45869;$16.138;;;5
3,28E+12;10102145;FAM;KLORANE GALANGA  FEIDG 22 SHAMPOO 400ML;AVENE;46112;$16.165;;;18
3,28E+12;10102086;FAM;KLORANE LECHE DE AVENA SHAMPOO 400 ML      ;AVENE;46326;$15.403;;;4
3,28E+12;10102090;FAM;KLORANE MANTECA DE MANGO NUTRICION CABELLOS SECOS SHAMPOO 400 ML      ;AVENE;46103;$15.780;;;7
3,28E+12;10102088;FAM;KLORANE MANTECA DE MANGO NUTRITIVA PARA EL CABELLO SECO MASCARILLA 150 ML      ;AVENE;45961;$21.896;;;17
3,28E+12;10102051;FAM;KLORANE MANZANILLA REFLEJOS RUBIOS SHAMPOO 400 ML      ;AVENE;46295;$16.213;;;1
3,28E+12;10102078;FAM;KLORANE ORTIGA SEBO-REDUCTOR CABELLOS GRASOS SHAMPOO SECO 150 ML;AVENE;46265;$17.422;;;4
3,28E+12;10102147;FAM;KLORANE PEONIA CREMA FACIAL 40ML;AVENE;46112;$18.806;;;7
3,28E+12;10102081;FAM;KLORANE SHAMPOO SECO AVENA TODO TIPO DE CABELLO 150 ML      ;AVENE;46295;$15.898;;;9
3,28E+12;10102082;FAM;KLORANE SHAMPOO SECO AVENA TODO TIPO DE CABELLO CON COLORACION 150ML;AVENE;46173;$15.898;;;38
2,03E+12;158013;FAM;KNOP ARNICA 10% UNGUENTO TOPICO 35 G.;KNOP;46295;$6.112;;;90
7,80E+12;158030;FAM;KNOP FUCUS ESPECIAL FRASCO 50 COMPRIMIDOS;KNOP;47057;$5.514;;;3
2,00E+12;11600009;FAM;KNOP GLOBULOS COMPUESTOS 01;KNOP;46507;$3.027;;;2
2,00E+12;11600015;FAM;KNOP GLOBULOS COMPUESTOS 07 BRONQUITIS;KNOP;47330;$3.286;;;6
2,00E+12;11600021;FAM;KNOP GLOBULOS COMPUESTOS 28 ;KNOP;46996;$3.342;;;2
2,00E+12;11600019;FAM;KNOP GLOBULOS COMPUESTOS 28A TONICO SEDANTE;KNOP;47391;$3.256;;;3
2,00E+12;11600017;FAM;KNOP GLOBULOS COMPUESTOS 33 CALAMBRES;KNOP;47483;$3.522;;;55
2,00E+12;11600016;FAM;KNOP GLOBULOS COMPUESTOS 58 OBESIDAD;KNOP;47238;$3.511;;;3
2,00E+12;256076;FAM;KNOP GLOBULOS HOMEOPATICOS C-200 ACONITUM 2 G.;KNOP;46934;$3.218;;;7
2,00E+12;256072;FAM;KNOP GLOBULOS HOMEOPATICOS C-200 ARNICA MONTANA 2 G.;KNOP;47057;$2.951;;;23
2,00E+12;11600013;FAM;KNOP GLOBULOS HOMEOPATICOS C-200 HAMAMELIS VIRGINIANA 2 G.;KNOP;46568;$3.218;;;2
7,80E+12;116348;FAM;KNOP GLOBULOS HOMEOPATICOS C-200 IGNATIA AMARA 2 G.;KNOP;46112;$2.925;;;4
2,00E+12;11600022;FAM;KNOP GLOBULOS HOMEOPATICOS C-200 NUX VOMICA 2 G.;KNOP;46965;$3.332;;;6
7,80E+12;250886;FAM;KNOP GLOBULOS HOMEOPATICOS C-200 THUJA 2 G.;KNOP;47361;$3.218;;;3
2,03E+12;100000084;FAM;KNOP GRAPHITES UNGUENTO 35 G. ;KNOP;47391;$5.902;;;3
7,80E+12;158016;FAM;KNOP HAMAMELIS 10 SUPOSITORIOS;KNOP;46446;$7.346;;;141
7,80E+12;158037;FAM;KNOP HAMAMELIS UNGUENTO 35 G.;KNOP;46477;$5.541;;;84
7,80E+12;158003;FAM;KNOP PALTO MIEL JARABE ADULTO 200 ML;KNOP;46873;$2.350;;;3227
7,80E+12;158002;FAM;KNOP PALTO MIEL JARABE PEDIATRICO 125 ML;KNOP;46234;$1.883;;;8999
3,00E+12;16160132;FAM;KOMBIGLYZE-XR [5/1000] MG 28 COMPRIMIDOS RECUBIERTOS LIB. EXT. (SAXAGLIPTINA+METFORMIN;ASTRAZENECA;46142;$78.997;;;5
7,80E+12;44440141;FAM;KOPODEX 100 MG/ML SOLUCION ORAL 120 ML (LEVETIRACETAM);RECALCINE;46326;$28.781;;;179
7,80E+12;44440138;FAM;KOPODEX 1000 MG 30 COMPRIMIDOS RECUBIERTOS [BE] (LEVETIRACETAM);RECALCINE;46112;$78.045;;;125
7,80E+12;44440139;FAM;KOPODEX 500 MG 30 COMPRIMIDOS RECUBIERTOS [BE] (LEVETIRACETAM);RECALCINE;45961;$39.965;;;39
7,80E+12;44440140;FAM;KOPODEX 500 MG 60 COMPRIMIDOS RECUBIERTOS [BE] (LEVETIRACETAM);RECALCINE;46112;$67.573;;;15
7,80E+12;44440142;FAM;KOPODEX-XR 500 MG 30 COMPRIMIDOS RECUBIERTOS LIB.PROLONGADA (LEVETIRACETAM);RECALCINE;46507;$45.401;;;21
7,80E+12;44440142;FAM;KOPODEX-XR 500 MG 30 COMPRIMIDOS RECUBIERTOS LIB.PROLONGADA (LEVETIRACETAM);RECALCINE;45930;$45.401;;;6
7,70E+12;971900139;FAM;KOTEX DIA PURO Y NATURAL UF TELA CON ALAS X 10 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46361;$2.138;;;210
7,44E+12;264852;FAM;KOTEX EVOLUTION TAMPON MEDIO C/APLIC X 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46741;$4.427;;;231
7,44E+12;264851;FAM;KOTEX EVOLUTION TAMPON MINI C/APLIC X 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46484;$4.427;;;261
7,44E+12;264853;FAM;KOTEX EVOLUTION TAMPON SUPER C/APLIC X 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46764;$4.760;;;265
7,81E+12;254251;FAM;KOTEX NOCHE UF MALLA C/ALAS TOALLA HIGIENICA X 15 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46262;$3.789;;;216
7,70E+12;971900111;FAM;KOTEX NOCTURNA TELA SUAVE TOALLA HIGIENICA C/ALAS X 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46435;$1.637;;;216
7,79E+12;49490011;FAM;KOTEX NORMAL TELA TOALLA HIGIENICA C/ALAS X 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46461;$1.390;;;278
7,81E+12;274756;FAM;KOTEX PROTECTOR DIARIO ANTIBAC X 40 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46394;$2.447;;;109
7,70E+12;971900140;FAM;KOTEX PROTECTOR DIARIO LARGO PURO Y NATURAL X 48 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46359;$4.183;;;199
7,79E+12;971900110;FAM;KOTEX PROTECTOR DIARIO X 20 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46349;$1.171;;;83
7,81E+12;971900143;FAM;KOTEX TAMPON CON APLICADOR MEDIO X 16 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46680;$8.168;;;34
7,81E+12;267770;FAM;KOTEX TAMPON CON APLICADOR MINI X 16 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46479;$8.168;;;35
7,81E+12;49005012;FAM;KOTEX TAMPON CON APLICADOR SUPER PLUS 16 UNID [DM];KIMBERLY CLARK CHILE S.A.;46510;$8.359;;;20
7,70E+12;971900141;FAM;KOTEX TOALLA NOCTURNA PURO Y NATURAL X 8 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46407;$2.077;;;201
7,81E+12;971900147;FAM;KOTEX TOALLA NOCTURNA TELA CON ALAS 3D X 20 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46326;$2.132;;;1
7,81E+12;254249;FAM;KOTEX ULTRAFINA EXT. SUAVE TOALLA HIGIENICA C/ALAS X 16 UNID.[DM];KIMBERLY CLARK CHILE S.A.;46252;$2.932;;;341
7,81E+12;254250;FAM;KOTEX ULTRAFINA MALLA TOALLA HIGIENICA C/ALAS X 16 UNID. [DM];KIMBERLY CLARK CHILE S.A.;46184;$2.723;;;111
7,73E+12;260801;FAM;KREDIT 1000 MG 30 COMPRIMIDOS RECUBIERTOS (LEVETIRACETAM);PHARMA INVESTI;46507;$53.293;;;5
7,36E+11;29801035;FAM;KRYTANTEK OFTENO PF SOL OFTALMICA 5ML (DORZOLAMIDA 2%+TIMOLOL 0.5%+BRIMONIDINA 0.2%);SOPHIA;46333;$30.064;;;16
3,34E+12;383775;FAM;LA ROCHE P ANTHELIOS INVISIBLE SPRAY ULTRA PROTEC SPF50+ UVB/UVA ADULTO 200ML ;LOREAL VICHY LA ROCHE;46538;$29.874;;;8
3,34E+12;288099;FAM;LA ROCHE POSAY AGUA MICELAR ULTRA 400 ML DESMAQUILLANTE PIEL REACTIVA CARA/OJOS;LOREAL VICHY LA ROCHE;46691;$27.246;;;21
3,43E+12;215009;FAM;LA ROCHE POSAY AGUA TERMAL 150 ML;LOREAL VICHY LA ROCHE;46599;$22.258;;;17
3,34E+12;20505138;FAM;LA ROCHE POSAY ANTHELIOS AGE CORRECT SPF50 FOTOCORREC. GEL-CR DIARIO 50ML;LOREAL VICHY LA ROCHE;46477;$34.253;;;2
3,34E+12;20505139;FAM;LA ROCHE POSAY ANTHELIOS AGE CORRECT SPF50 FOTOCORRECCION COLOR CREMA DIA 50ML;LOREAL VICHY LA ROCHE;46752;$36.404;;;9
3,34E+12;288411;FAM;LA ROCHE POSAY ANTHELIOS ANTI-BRILLOS SPF50+ BRUMA INVISIBLE SPRAY 75ML;LOREAL VICHY LA ROCHE;46538;$31.207;;;11
3,34E+12;20505128;FAM;LA ROCHE POSAY ANTHELIOS KA+ FPS50+ PROTECTOR ROSTRO MUY ALTA PROTECCION 50 ML;LOREAL VICHY LA ROCHE;46418;$31.435;;;10
3,34E+12;20505206;FAM;LA ROCHE POSAY ANTHELIOS UV MUNE 400 DERMO-PEDIATRICS INVISIBLE SPRAY FPS50+;LOREAL VICHY LA ROCHE;46507;$30.064;;;34
20505205;20505205;FAM;LA ROCHE POSAY ANTHELIOS UV MUNE 400 DERMO-PEDIATRICS LOTION FPS50+;LOREAL VICHY LA ROCHE;46477;$30.988;;;14
3,34E+12;20505181;FAM;LA ROCHE POSAY ANTHELIOS UV MUNE 400 OIL CONTROL FLUID SPF50+;LOREAL VICHY LA ROCHE;46507;$30.795;;;3
3,34E+12;20505190;FAM;LA ROCHE POSAY ANTHELIOS UVMUNE 400 SPF50 FLUIDO INVISIBLE 50ML;LOREAL VICHY LA ROCHE;46446;$23.762;;;3
3,34E+12;20505156;FAM;LA ROCHE POSAY ANTHELIOS UV-MUNE-400 SPF50+ 50ML COLOR FLUIDE;LOREAL VICHY LA ROCHE;46326;$30.445;;;16
3,34E+12;268897;FAM;LA ROCHE POSAY ANTHELIOS XL GEL-CREMA ANTI-BRILLOS SPF50+ PIEL SENS. S/PERFUME 50ML;LOREAL VICHY LA ROCHE;46418;$30.742;;;34
3,34E+12;276440;FAM;LA ROCHE POSAY ANTHELIOS XL GEL-CREMA C/COLOR ANTI-BRILLOS SPF50+ P/SENSIBLE 50ML;LOREAL VICHY LA ROCHE;46326;$30.959;;;5
3,34E+12;20505164;FAM;LA ROCHE POSAY ANTHELIOS-XL SPF50+ PROTECCION SOLAR MUY ALTA ROSTRO LECHE 250ML ECOTUBO;LOREAL VICHY LA ROCHE;46538;$30.940;;;5
3,34E+12;265510;FAM;LA ROCHE POSAY CICAPLAST BAUME B5 40ML;LOREAL VICHY LA ROCHE;46721;$14.185;;;956
3,34E+12;20505185;FAM;LA ROCHE POSAY CICAPLAST BAUME B5+ 100ML;LOREAL VICHY LA ROCHE;46660;$23.781;;;50
3,43E+12;253006;FAM;LA ROCHE POSAY CICAPLAST GEL B5 40ML;LOREAL VICHY LA ROCHE;46691;$31.485;;;90
30106659;273026;FAM;LA ROCHE POSAY CICAPLAST LEVRES BALSAMO 7,5 ML;LOREAL VICHY LA ROCHE;46752;$10.556;;;173
3,34E+12;261949;FAM;LA ROCHE POSAY DEO PHYSIO ROLL-ON 50 ML;LOREAL VICHY LA ROCHE;46721;$22.639;;;1
3,34E+12;287875;FAM;LA ROCHE POSAY EEFFACLAR DUO+SPF30 CREMA ANTI-IMPERFECCIONES CORRECTOR 40ML;LOREAL VICHY LA ROCHE;46446;$34.565;;;5
3,34E+12;13401583;FAM;LA ROCHE POSAY EFFACLAR +M LIMPIADOR GEL 400 ML DOYPACK;LOREAL VICHY LA ROCHE;46599;$28.541;;;5
3,34E+12;276168;FAM;LA ROCHE POSAY EFFACLAR AGUA MICELAR 400ML;LOREAL VICHY LA ROCHE;46568;$25.685;;;10
20505204;20505204;FAM;LA ROCHE POSAY EFFACLAR DUO+M UNIFIANT 40ML;LOREAL VICHY LA ROCHE;46660;$37.414;;;6
3,34E+12;271221;FAM;LA ROCHE POSAY EFFACLAR GEL 400 ML;LOREAL VICHY LA ROCHE;46630;$31.149;;;25
3,34E+12;258900;FAM;LA ROCHE POSAY EFFACLAR GEL PURIFICANTE 200 ML;LOREAL VICHY LA ROCHE;46538;$24.209;;;69
3,34E+12;298901;FAM;LA ROCHE POSAY EFFACLAR GEL PURIFICANTE MICRO-EXFOLIANTE IMPERF.SEVERAS 400 ML;LOREAL VICHY LA ROCHE;46752;$33.099;;;29
3,34E+12;299299;FAM;LA ROCHE POSAY EFFACLAR GEL PURIFICANTE MICRO-PEELING IMPERF. SEVERAS 200ML;LOREAL VICHY LA ROCHE;46752;$24.775;;;25
3,34E+12;20505159;FAM;LA ROCHE POSAY EFFACLAR H ISO-BIOME ULTRA CONCENTRADO 40ML HIDRATANTE-ANTI-IMPERFECCIONES;LOREAL VICHY LA ROCHE;46660;$31.207;;;3
3,34E+12;266442;FAM;LA ROCHE POSAY EFFACLAR MAT HIDRATANTE SEBO-REGULATEUR CREMA 40ML;LOREAL VICHY LA ROCHE;46599;$33.762;;;96
3,34E+12;20505127;FAM;LA ROCHE POSAY EFFACLAR ULTRA CONCENTRADO SERUM ANTI IMPERFECCIONES-MARCAS 30ML;LOREAL VICHY LA ROCHE;46507;$51.328;;;6
3,34E+12;20505191;FAM;LA ROCHE POSAY HYALU B5 BOOSTER SERUM 15ML;LOREAL VICHY LA ROCHE;46356;$46.768;;;9
3,34E+12;20505173;FAM;LA ROCHE POSAY HYALU B5 EYES SERUM 15 ML ;LOREAL VICHY LA ROCHE;46721;$44.449;;;2
3,34E+12;295115;FAM;LA ROCHE POSAY HYALU B5 OJOS BASE TRATAMIENTO ANTIARRUGAS SERUM 15ML;LOREAL VICHY LA ROCHE;46387;$42.631;;;2
3,34E+12;291809;FAM;LA ROCHE POSAY HYALU B5 OJOS BASE TRATAMIENTO ANTIARRUGAS SERUM 30ML;LOREAL VICHY LA ROCHE;46599;$54.180;;;27
3,34E+12;291810;FAM;LA ROCHE POSAY HYALU B5 SOIN CREMA CON AC. HIALURONICO 40ML;LOREAL VICHY LA ROCHE;46691;$47.200;;;11
3,34E+12;20505179;FAM;LA ROCHE POSAY HYDRAPHASE HA UV SPF25 LIGHT 40ML;LOREAL VICHY LA ROCHE;46568;$41.869;;;4
3,34E+12;266129;FAM;LA ROCHE POSAY HYDRAPHASE INTENSE SERUM GEL CONCENTRADO REHIDRATANTE 30ML;LOREAL VICHY LA ROCHE;46477;$45.593;;;1
3,34E+12;20505208;FAM;LA ROCHE POSAY KERIUM DS SHAMPOO INTENSIVO ANTICASPA 200ML;LOREAL VICHY LA ROCHE;46568;$33.872;;;19
3,34E+12;20505129;FAM;LA ROCHE POSAY LIPIKAR BAUME AP+M BALSAMO CON ECO-TUBE 200ML;LOREAL VICHY LA ROCHE;46295;$32.349;;;6
3,34E+12;299297;FAM;LA ROCHE POSAY LIPIKAR BAUME AP+M BALSAMO TRIPLE ACCION 400 ML;LOREAL VICHY LA ROCHE;46538;$38.442;;;14
3,34E+12;20505162;FAM;LA ROCHE POSAY LIPIKAR BAUME LIGHT AP+M BALSAMO 400ML RESTAURADORA-ANTIPICOR-CALMANTE;LOREAL VICHY LA ROCHE;46599;$37.680;;;65
3,34E+12;274741;FAM;LA ROCHE POSAY LIPIKAR GEL LAVANT ROSTRO Y CUERPO 400ML;LOREAL VICHY LA ROCHE;46721;$28.846;;;31
3,34E+12;285996;FAM;LA ROCHE POSAY LIPIKAR SYNDET AP+ 400ML;LOREAL VICHY LA ROCHE;46721;$29.683;;;82
3,34E+12;265083;FAM;LA ROCHE POSAY LIPIKAR XERAND CREMA MANOS 50ML;LOREAL VICHY LA ROCHE;46630;$20.658;;;19
3,34E+12;20505199;FAM;LA ROCHE POSAY MELA B3 GEL LIMPIADOR ANTI-MANCHAS 200ML;LOREAL VICHY LA ROCHE;46630;$25.114;;;14
3,34E+12;20505192;FAM;LA ROCHE POSAY MELA B3 SERUM 30 ML;LOREAL VICHY LA ROCHE;46568;$55.197;;;12
3,34E+12;20505124;FAM;LA ROCHE POSAY PHYSIOLOGIQUE AGUA MICELAR BIFASICA 400 ML;LOREAL VICHY LA ROCHE;46326;$30.255;;;2
3,34E+12;270737;FAM;LA ROCHE POSAY PIGMENTCLAR OJOS 15 ML;LOREAL VICHY LA ROCHE;46568;$45.677;;;1
3,34E+12;267927;FAM;LA ROCHE POSAY REDERMIC HYALU C  OJOS VIT.C PURA/AC.HIALURONICO 15ML;LOREAL VICHY LA ROCHE;46326;$44.055;;;3
3,34E+12;267680;FAM;LA ROCHE POSAY REDERMIC HYALU C  VIT.C PURA/AC.HIALURONICO CREMA 40ML;LOREAL VICHY LA ROCHE;46295;$50.947;;;2
3,34E+12;267698;FAM;LA ROCHE POSAY REDERMIC HYALUC SPF25 VITC PURA/AC.HIALURONICO CREMA 40 ML;LOREAL VICHY LA ROCHE;46295;$50.578;;;2
3,34E+12;298788;FAM;LA ROCHE POSAY RETINOL B3 SERUM CONCENTRADO ANTIARRUGAS 30ML;LOREAL VICHY LA ROCHE;46418;$53.415;;;8
3,34E+12;20505137;FAM;LA ROCHE POSAY TOLERIANE DERMALLERGO HIDRATANTE OJOS 20ML;LOREAL VICHY LA ROCHE;46446;$27.894;;;16
3,34E+12;20505136;FAM;LA ROCHE POSAY TOLERIANE DERMALLERGO TRAT. HIDRATANTE ROSTRO/OJOS FLUIDO 40ML;LOREAL VICHY LA ROCHE;46660;$33.034;;;31
3,43E+12;215007;FAM;LA ROCHE POSAY TOLERIANE DERMO-LIMPIADOR 200 ML;LOREAL VICHY LA ROCHE;46660;$24.733;;;27
3,34E+12;20505178;FAM;LA ROCHE POSAY TOLERIANE MAKE UP BASE FLUIDA CORRECTORA TONO 11;LOREAL VICHY LA ROCHE;46112;$43.331;;;6
3,34E+12;20505177;FAM;LA ROCHE POSAY TOLERIANE MAKE UP BASE FLUIDA CORRECTORA TONO 13;LOREAL VICHY LA ROCHE;46081;$43.331;;;7
3,34E+12;274744;FAM;LA ROCHE POSAY TOLERIANE MASCARA PESTAÑAS ANT.ALERGICA WATERPROOF NEGRO 7,6ML;LOREAL VICHY LA ROCHE;46446;$30.315;;;3
3,34E+12;20505172;FAM;LA ROCHE POSAY TOLERIANE ROSALIAC AR SPF30 50ML;LOREAL VICHY LA ROCHE;46721;$38.613;;;18
7,81E+12;258350;FAM;LABIMIQ 5% CREMA TOPICA 5 G. (IMIQUIMOD);ITF FARMA;46173;$70.429;;;3
7,81E+12;66107;FAM;LABOSALIC LOCION 20 ML (A.SALICILICO+BETAMETASONA);ITF FARMA;46234;$28.541;;;15
7,80E+12;97010012;FAM;LABYES TEARS 8 ML (CONDROITIN SULFATO 20%) [VETERINARIO]        ;VETERINARIA AGROVET;46112;$21.477;;;59
5,41E+12;68058;FAM;LACRYVISC GEL OFTALMICO 10 G. (CARBOMERO 974P) [DM];ALCON;46203;$43.876;;;40
7,80E+12;30701046;FAM;LACSURE HMB 850GR SIN LACTOSA;OPKO;46696;$20.163;;;10
7,80E+12;259835;FAM;LACTAFEM 75 MCG 28 COMPRIMIDOS RECUBIERTOS [BE] (DESOGESTREL);ANDROMACO;46446;$16.927;;;176
7,80E+12;21805016;FAM;LACTASA 30 COMPRIMIDOS;SUPLALIM;46650;$6.129;;;1
7,70E+12;265332;FAM;LACTIBON-FEM HIGIENE DIARIA FEMENINA LOCION LIMPIADORA 240 ML [PH 3,5];PHARMA INVESTI;46752;$13.157;;;69
8,91E+12;27270031;FAM;LACTOFLORA 30 CAPSULAS (PREBIOTICOS+PROBIOTICOS);EUROFARMA;46630;$14.889;;;150
8,91E+12;27270030;FAM;LACTOFLORA POLVO SUSP. ORAL CAJA X 10 SACHETS (PREBIOTICOS+PROBIOTICOS);EUROFARMA;46418;$9.034;;;25
8,71E+12;971100127;FAM;LACTOL PUPPY MILK 250 GR - BEAPHAR [USO VETERINARIO];VETERQUIMICA S.A.;46285;$23.591;;;16
8,71E+12;971100108;FAM;LACTOL PUPPY MILK 500 GR - BEAPHAR [USO VETERINARIO];VETERQUIMICA S.A.;46363;$29.702;;;6
8,71E+12;971100106;FAM;LACTOL SET BEAPHAR (1 MAMADERA+2 REPUESTO+1 CEPILLO);VETERQUIMICA S.A.;46507;$9.939;;;14
7,80E+12;19915363;FAM;LACTULOSA 66,7% SOLUCION ORAL/RECTAL 200 ML;GENERICOS VARIOS;46811;$4.341;;;5888
7,80E+12;274364;FAM;LADDE 28 COMPRIMIDOS RECUBIERTOS BE (DROSPIRENONA+ETINILESTRADIOL);EXELTIS;46142;$25.658;;;9
7,80E+12;274363;FAM;LADEE-20 28 COMPRIMIDOS RECUBIERTOS BE (DROSPIRENONA+ETINILESTRADIOL);EXELTIS;45991;$23.381;;;9
7,80E+12;297146;FAM;LADY BROOKS 42K TALCO 120 G.;DAVIS;46783;$3.960;;;28
7,51E+12;94940127;FAM;LADY SPEED STICK CARBON SPRAY 91G;COLGATE-PALMOLIVE;46173;$5.560;;;18
7,51E+12;289102;FAM;LADY SPEED STICK DERMA ALOE DESOD. SPRAY 150ML;COLGATE-PALMOLIVE;46356;$5.655;;;65
7,51E+12;94940124;FAM;LADY SPEED STICK DERMA NACAR PERLA DESOD. SPRAY 150ML;COLGATE-PALMOLIVE;46418;$5.510;;;45
7,51E+12;94940150;FAM;LADY SPEED STICK DERMA OMEGA 3 SPRAY 150ML;COLGATE-PALMOLIVE;46387;$5.571;;;44
7,51E+12;94940149;FAM;LADY SPEED STICK DESOD. PRO5 SPRAY 91GR 24/7 ;COLGATE-PALMOLIVE;46418;$5.560;;;41
7,51E+12;289096;FAM;LADY SPEED STICK POWDER FRESH DESOD. SPRAY 91G 24/7;COLGATE-PALMOLIVE;46387;$5.560;;;21
7,51E+12;268494;FAM;LADY SPEED STICK PRO5 ANTITRANSPIRANTE 48H SIN ALCOHOL DESODORANTE ROLL-ON 50 ML;COLGATE-PALMOLIVE;46356;$4.551;;;27
7,80E+12;1391;FAM;LADY-TEN 35 21 COMPRIMIDOS RECUBIERTOS [BE] (ETINILESTRADIOL+CIPROTERONA);CHILE;46295;$19.322;;;14
7,80E+12;4564;FAM;LAFIGIN 100 MG 30 COMPRIMIDOS [BE] (LAMOTRIGINA);RECALCINE;46081;$74.484;;;26
7,80E+12;4560;FAM;LAFIGIN 25 MG 30 COMPRIMIDOS [BE] (LAMOTRIGINA);RECALCINE;45991;$23.621;;;1
7,80E+12;4561;FAM;LAFIGIN 50 MG 30 COMPRIMIDOS [BE] (LAMOTRIGINA);RECALCINE;46112;$49.253;;;9
7,80E+12;256581;FAM;LAFIGIN-DT 100 MG 30 COMPRIMIDOS DISPERSABLES/MASTICABLES (LAMOTRIGINA);RECALCINE;46112;$55.197;;;10
7,80E+12;256670;FAM;LAFIGIN-DT 200 MG 30 COMPRIMIDOS DISPERSABLES/MASTICABLES [BE] (LAMOTRIGINA);RECALCINE;46112;$97.085;;;3
7,36E+11;29801017;FAM;LAGRICEL OFTENO 0,4% SOLUCION OFTALMICA 20 DOSIS/0,5 ML (HIALURONATO DE SODIO) [DM];SOPHIA;46191;$26.827;;;8
7,36E+11;29801018;FAM;LAGRICEL OFTENO-PF 0,4% SOLUCION OFTALMICA 10 ML (HIALURONATO DE SODIO) [DM];SOPHIA;46297;$28.836;;;82
